timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY2_BIMANUAL
1.6450218415963154e+18,frame_2669.jpeg,8318.0,2274.0,-3026.0,1
1.6450218416428065e+18,frame_2670.jpeg,8034.0,1925.0,-3980.0,1
1.6450218416994906e+18,frame_2671.jpeg,7712.0,2233.0,-4436.0,1
1.6450218417476334e+18,frame_2672.jpeg,7970.0,2928.0,-4167.0,1
1.6450218417978555e+18,frame_2673.jpeg,7160.0,2601.0,-3492.0,1
1.6450218418457692e+18,frame_2674.jpeg,7262.0,1966.0,-2848.0,1
1.645021841884406e+18,frame_2675.jpeg,7577.0,1981.0,-2488.0,1
1.6450218419432072e+18,frame_2676.jpeg,7516.0,1939.0,-2050.0,1
1.64502184199759e+18,frame_2677.jpeg,7887.0,1800.0,-1597.0,1
1.6450218420468687e+18,frame_2678.jpeg,7911.0,1594.0,-1432.0,1
1.6450218420974236e+18,frame_2679.jpeg,7843.0,1886.0,-664.0,1
1.6450218421434e+18,frame_2680.jpeg,8149.0,1610.0,-379.0,1
1.6450218421972257e+18,frame_2681.jpeg,7954.0,1498.0,-320.0,1
1.6450218422451884e+18,frame_2682.jpeg,7971.0,1655.0,-12.0,1
1.6450218422955113e+18,frame_2683.jpeg,7958.0,1606.0,10.0,1
1.6450218423451653e+18,frame_2684.jpeg,7952.0,1596.0,-119.0,1
1.6450218423988408e+18,frame_2685.jpeg,7924.0,1522.0,-112.0,1
1.6450218424454986e+18,frame_2686.jpeg,8033.0,1680.0,-80.0,1
1.6450218424993344e+18,frame_2687.jpeg,7828.0,1477.0,-146.0,1
1.645021842553206e+18,frame_2688.jpeg,7831.0,1606.0,-70.0,1
1.6450218425977838e+18,frame_2689.jpeg,7928.0,1614.0,-38.0,1
1.6450218426425943e+18,frame_2690.jpeg,7962.0,1548.0,-1.0,1
1.6450218427019295e+18,frame_2691.jpeg,7997.0,1577.0,44.0,1
1.6450218427448625e+18,frame_2692.jpeg,7940.0,1545.0,64.0,1
1.6450218427985016e+18,frame_2693.jpeg,7910.0,1555.0,50.0,1
1.6450218428450478e+18,frame_2694.jpeg,7878.0,1599.0,-29.0,1
1.6450218428954486e+18,frame_2695.jpeg,7805.0,1615.0,-139.0,1
1.645021842947059e+18,frame_2696.jpeg,7924.0,1646.0,-65.0,1
1.645021842999306e+18,frame_2697.jpeg,7945.0,1561.0,9.0,1
1.6450218430475377e+18,frame_2698.jpeg,7944.0,1548.0,169.0,1
1.6450218430947843e+18,frame_2699.jpeg,7916.0,1629.0,193.0,1
1.6450218431470572e+18,frame_2700.jpeg,7805.0,1606.0,71.0,1
1.6450218431923453e+18,frame_2701.jpeg,7942.0,1749.0,149.0,1
1.6450218432496253e+18,frame_2702.jpeg,7862.0,1645.0,191.0,1
1.6450218432979584e+18,frame_2703.jpeg,8077.0,1662.0,315.0,1
1.645021843349209e+18,frame_2704.jpeg,7951.0,1615.0,447.0,1
1.645021843401238e+18,frame_2705.jpeg,8002.0,1633.0,542.0,1
1.6450218434561316e+18,frame_2706.jpeg,7991.0,1716.0,383.0,1
1.6450218434891438e+18,frame_2707.jpeg,7946.0,1696.0,307.0,1
