timestamp,File Name,a_left_backPose,b_left_backPose,c_left_backPose, ASSEMBLY2_BIMANUAL
1.6450230568344223e+18,frame_2679.jpeg,3161.0,3151.0,-5885.0,1
1.6450230568845148e+18,frame_2680.jpeg,3063.0,3778.0,-6408.0,1
1.645023056934906e+18,frame_2681.jpeg,3599.0,3521.0,-7553.0,1
1.6450230569861376e+18,frame_2682.jpeg,2486.0,3177.0,-7599.0,1
1.645023057034208e+18,frame_2683.jpeg,946.0,2774.0,-7565.0,1
1.6450230570848916e+18,frame_2684.jpeg,1263.0,2827.0,-7100.0,1
1.645023057130468e+18,frame_2685.jpeg,1408.0,2991.0,-7263.0,1
1.645023057182113e+18,frame_2686.jpeg,2862.0,3323.0,-7133.0,1
1.6450230572352282e+18,frame_2687.jpeg,2579.0,4060.0,-7202.0,1
1.6450230572849582e+18,frame_2688.jpeg,3792.0,4271.0,-6786.0,1
1.6450230573339884e+18,frame_2689.jpeg,4536.0,3530.0,-6939.0,1
1.6450230573867203e+18,frame_2690.jpeg,4281.0,3040.0,-6450.0,1
1.6450230574301919e+18,frame_2691.jpeg,5660.0,2772.0,-5617.0,1
1.6450230574854482e+18,frame_2692.jpeg,6450.0,1487.0,-2982.0,1
1.6450230575352315e+18,frame_2693.jpeg,7871.0,1074.0,-998.0,1
1.645023057586569e+18,frame_2694.jpeg,7952.0,743.0,-526.0,1
1.6450230576347213e+18,frame_2695.jpeg,7771.0,894.0,-349.0,1
1.645023057687153e+18,frame_2696.jpeg,7192.0,556.0,-1367.0,1
1.6450230577306002e+18,frame_2697.jpeg,7384.0,613.0,-2719.0,1
1.6450230577832945e+18,frame_2698.jpeg,5622.0,1152.0,-4341.0,1
1.645023057835868e+18,frame_2699.jpeg,7856.0,831.0,-3935.0,1
1.645023057884032e+18,frame_2700.jpeg,5937.0,1320.0,-2829.0,1
1.6450230579353948e+18,frame_2701.jpeg,7834.0,1866.0,-1572.0,1
1.6450230579831844e+18,frame_2702.jpeg,8688.0,2815.0,654.0,1
1.6450230580347917e+18,frame_2703.jpeg,8577.0,2329.0,626.0,1
1.6450230580830925e+18,frame_2704.jpeg,8231.0,2345.0,-290.0,1
1.6450230581384177e+18,frame_2705.jpeg,8257.0,2657.0,-1534.0,1
1.6450230581857021e+18,frame_2706.jpeg,7835.0,2533.0,-2370.0,1
1.6450230582385134e+18,frame_2707.jpeg,7128.0,2360.0,-3127.0,1
1.6450230582873615e+18,frame_2708.jpeg,6715.0,2499.0,-3502.0,1
1.6450230583384888e+18,frame_2709.jpeg,6700.0,2560.0,-4116.0,1
1.6450230583827884e+18,frame_2710.jpeg,6424.0,2003.0,-4860.0,1
1.6450230584386424e+18,frame_2711.jpeg,6833.0,1567.0,-4755.0,1
1.64502305848412e+18,frame_2712.jpeg,6866.0,1406.0,-4441.0,1
1.645023058537829e+18,frame_2713.jpeg,6808.0,1318.0,-4513.0,1
1.6450230585840228e+18,frame_2714.jpeg,6567.0,1217.0,-4495.0,1
1.64502305863888e+18,frame_2715.jpeg,6377.0,1329.0,-4387.0,1
1.6450230586855596e+18,frame_2716.jpeg,6165.0,1378.0,-4769.0,1
1.6450230587357394e+18,frame_2717.jpeg,6303.0,1176.0,-4466.0,1
1.6450230587834104e+18,frame_2718.jpeg,6600.0,1046.0,-3819.0,1
1.6450230588378573e+18,frame_2719.jpeg,5869.0,730.0,-4844.0,1
1.6450230588840108e+18,frame_2720.jpeg,7148.0,410.0,-4650.0,1
1.6450230589378496e+18,frame_2721.jpeg,5714.0,247.0,-4873.0,1
1.6450230589817692e+18,frame_2722.jpeg,6180.0,61.0,-5050.0,1
1.6450230590383718e+18,frame_2723.jpeg,7198.0,3.0,-4861.0,1
1.6450230590868145e+18,frame_2724.jpeg,5797.0,147.0,-5089.0,1
1.6450230591378555e+18,frame_2725.jpeg,6449.0,244.0,-4787.0,1
1.6450230591815585e+18,frame_2726.jpeg,6441.0,284.0,-4740.0,1
1.6450230592342088e+18,frame_2727.jpeg,6674.0,299.0,-4762.0,1
1.6450230592872755e+18,frame_2728.jpeg,6338.0,241.0,-4715.0,1
1.645023059338778e+18,frame_2729.jpeg,6406.0,112.0,-4755.0,1
1.6450230593869455e+18,frame_2730.jpeg,6467.0,268.0,-4678.0,1
1.6450230594379023e+18,frame_2731.jpeg,6392.0,277.0,-4772.0,1
1.6450230594932104e+18,frame_2732.jpeg,6492.0,142.0,-4625.0,1
1.6450230595377354e+18,frame_2733.jpeg,6627.0,448.0,-4490.0,1
1.6450230595873633e+18,frame_2734.jpeg,5615.0,451.0,-4656.0,1
1.6450230596387791e+18,frame_2735.jpeg,7057.0,416.0,-4403.0,1
1.645023059691761e+18,frame_2736.jpeg,6416.0,293.0,-4603.0,1
1.6450230597346765e+18,frame_2737.jpeg,6681.0,590.0,-4447.0,1
1.6450230597849334e+18,frame_2738.jpeg,6562.0,839.0,-3992.0,1
